"month","site","year","ppt"
"10","0N",1982,29
"10","05",1983,23
"10","06",1983,19
"10","07",1983,19
"10","08",1983,19
"10","09",1983,17
"10","10",1983,18
"10","0A",1983,19
"10","0B",1983,20
"10","0C",1983,27
"10","0D",1983,27
"10","0E",1983,32
"10","0F",1983,19
"10","0G",1983,25
"10","0H",1983,19
"10","0L",1983,37
"10","0Q",1983,24
"10","0R",1983,23
"10","0S",1983,26
"10","0T",1983,31
"10","0U",1983,25
"10","0V",1983,31
"10","0W",1983,24
"10","0X",1983,24
"10","0Y",1983,24
"10","0Z",1983,21
"10","BB",1983,28
"10","CC",1983,27
"10","DD",1983,25
"10","EE",1983,25
"10","FF",1983,27
"10","GG",1983,24
"10","HH",1983,25
"10","II",1983,23
"10","JJ",1983,25
"10","KK",1983,23
"10","MM",1983,24
"10","NN",1983,23
"10","QQ",1983,22
"10","RR",1983,23
"10","SS",1983,23
"10","AA",1983,26
"10","XX",1983,28
"10","YY",1983,28
"10","ZZ",1983,27
"10","TT",1983,19
"10","UU",1983,18
"10","VV",1983,17
"10","WW",1983,15
"10","PP",1983,23
"10","0N",1983,23
"10","05",1984,62
"10","06",1984,54
"10","07",1984,55
"10","08",1984,55
"10","09",1984,50
"10","10",1984,52
"10","0A",1984,54
"10","0B",1984,57
"10","0C",1984,70
"10","0D",1984,65
"10","0E",1984,81
"10","0F",1984,53
"10","0G",1984,66
"10","0H",1984,52
"10","0L",1984,70
"10","0Q",1984,54
"10","0R",1984,47
"10","0S",1984,51
"10","0T",1984,56
"10","0U",1984,51
"10","0V",1984,58
"10","0W",1984,55
"10","0X",1984,55
"10","0Y",1984,54
"10","0Z",1984,62
"10","BB",1984,64
"10","CC",1984,65
"10","DD",1984,57
"10","EE",1984,58
"10","FF",1984,59
"10","GG",1984,61
"10","HH",1984,58
"10","II",1984,62
"10","JJ",1984,62
"10","KK",1984,50
"10","MM",1984,49
"10","NN",1984,45
"10","QQ",1984,62
"10","RR",1984,48
"10","SS",1984,47
"10","AA",1984,69
"10","XX",1984,80
"10","YY",1984,76
"10","ZZ",1984,74
"10","TT",1984,50
"10","UU",1984,41
"10","VV",1984,42
"10","WW",1984,42
"10","PP",1984,58
"10","0N",1984,49
"10","05",1985,31
"10","06",1985,26
"10","07",1985,27
"10","08",1985,27
"10","09",1985,24
"10","10",1985,25
"10","0A",1985,26
"10","0B",1985,28
"10","0C",1985,37
"10","0D",1985,36
"10","0E",1985,44
"10","0F",1985,26
"10","0G",1985,34
"10","0H",1985,26
"10","0L",1985,56
"10","0Q",1985,32
"10","0R",1985,34
"10","0S",1985,37
"10","0T",1985,41
"10","0U",1985,36
"10","0V",1985,41
"10","0W",1985,32
"10","0X",1985,32
"10","0Y",1985,36
"10","0Z",1985,32
"10","BB",1985,41
"10","CC",1985,39
"10","DD",1985,39
"10","EE",1985,37
"10","FF",1985,40
"10","GG",1985,34
"10","HH",1985,34
"10","II",1985,32
"10","JJ",1985,34
"10","KK",1985,33
"10","MM",1985,32
"10","NN",1985,29
"10","QQ",1985,32
"10","RR",1985,35
"10","SS",1985,35
"10","AA",1985,35
"10","XX",1985,41
"10","YY",1985,38
"10","ZZ",1985,37
"10","TT",1985,34
"10","UU",1985,44
"10","VV",1985,37
"10","WW",1985,41
"10","PP",1985,33
"10","0N",1985,34
"10","05",1986,21
"10","06",1986,18
"10","07",1986,18
"10","08",1986,18
"10","09",1986,16
"10","10",1986,17
"10","0A",1986,18
"10","0B",1986,19
"10","0C",1986,26
"10","0D",1986,26
"10","0E",1986,31
"10","0F",1986,18
"10","0G",1986,22
"10","0H",1986,17
"10","0L",1986,26
"10","0Q",1986,20
"10","0R",1986,26
"10","0S",1986,28
"10","0T",1986,24
"10","0U",1986,26
"10","0V",1986,25
"10","0W",1986,20
"10","0X",1986,20
"10","0Y",1986,22
"10","0Z",1986,23
"10","BB",1986,30
"10","CC",1986,28
"10","DD",1986,29
"10","EE",1986,28
"10","FF",1986,29
"10","GG",1986,31
"10","HH",1986,30
"10","II",1986,25
"10","JJ",1986,26
"10","KK",1986,29
"10","MM",1986,19
"10","NN",1986,18
"10","QQ",1986,24
"10","RR",1986,29
"10","SS",1986,28
"10","AA",1986,23
"10","XX",1986,26
"10","YY",1986,23
"10","ZZ",1986,24
"10","TT",1986,21
"10","UU",1986,26
"10","VV",1986,22
"10","WW",1986,26
"10","PP",1986,30
"10","0N",1986,22
"10","05",1987,11
"10","06",1987,8
"10","07",1987,8
"10","08",1987,9
"10","09",1987,8
"10","10",1987,8
"10","0A",1987,9
"10","0B",1987,9
"10","0C",1987,13
"10","0D",1987,15
"10","0E",1987,17
"10","0F",1987,9
"10","0G",1987,12
"10","0H",1987,8
"10","0L",1987,15
"10","0Q",1987,9
"10","0R",1987,19
"10","0S",1987,21
"10","0T",1987,19
"10","0U",1987,19
"10","0V",1987,19
"10","0W",1987,8
"10","0X",1987,9
"10","0Y",1987,12
"10","0Z",1987,10
"10","BB",1987,21
"10","CC",1987,18
"10","DD",1987,23
"10","EE",1987,24
"10","FF",1987,21
"10","GG",1987,28
"10","HH",1987,27
"10","II",1987,27
"10","JJ",1987,26
"10","KK",1987,24
"10","MM",1987,9
"10","NN",1987,8
"10","QQ",1987,27
"10","RR",1987,22
"10","SS",1987,20
"10","AA",1987,13
"10","XX",1987,18
"10","YY",1987,24
"10","ZZ",1987,14
"10","TT",1987,9
"10","UU",1987,11
"10","VV",1987,9
"10","WW",1987,11
"10","PP",1987,27
"10","0N",1987,10
"10","05",1988,9
"10","06",1988,9
"10","07",1988,9
"10","08",1988,9
"10","09",1988,8
"10","10",1988,9
"10","0A",1988,9
"10","0B",1988,10
"10","0C",1988,11
"10","0D",1988,14
"10","0E",1988,15
"10","0F",1988,9
"10","0G",1988,13
"10","0H",1988,9
"10","0L",1988,16
"10","0Q",1988,6
"10","0R",1988,16
"10","0S",1988,18
"10","0T",1988,15
"10","0U",1988,15
"10","0V",1988,14
"10","0W",1988,6
"10","0X",1988,6
"10","0Y",1988,9
"10","0Z",1988,6
"10","BB",1988,17
"10","CC",1988,15
"10","DD",1988,19
"10","EE",1988,22
"10","FF",1988,18
"10","GG",1988,32
"10","HH",1988,30
"10","II",1988,27
"10","JJ",1988,25
"10","KK",1988,25
"10","MM",1988,7
"10","NN",1988,7
"10","QQ",1988,27
"10","RR",1988,21
"10","SS",1988,18
"10","AA",1988,14
"10","XX",1988,18
"10","YY",1988,20
"10","ZZ",1988,16
"10","TT",1988,8
"10","UU",1988,13
"10","VV",1988,10
"10","WW",1988,13
"10","PP",1988,32
"10","0N",1988,9
"10","05",1989,16
"10","06",1989,13
"10","07",1989,14
"10","08",1989,14
"10","09",1989,12
"10","10",1989,13
"10","0A",1989,13
"10","0B",1989,14
"10","0C",1989,19
"10","0D",1989,19
"10","0E",1989,23
"10","0F",1989,13
"10","0G",1989,16
"10","0H",1989,13
"10","0L",1989,30
"10","0Q",1989,17
"10","0R",1989,21
"10","0S",1989,22
"10","0T",1989,22
"10","0U",1989,22
"10","0V",1989,23
"10","0W",1989,18
"10","0X",1989,18
"10","0Y",1989,20
"10","0Z",1989,18
"10","BB",1989,22
"10","CC",1989,22
"10","DD",1989,21
"10","EE",1989,22
"10","FF",1989,21
"10","GG",1989,29
"10","HH",1989,28
"10","II",1989,28
"10","JJ",1989,25
"10","KK",1989,24
"10","MM",1989,18
"10","NN",1989,16
"10","QQ",1989,28
"10","RR",1989,23
"10","SS",1989,22
"10","AA",1989,16
"10","XX",1989,19
"10","YY",1989,21
"10","ZZ",1989,16
"10","TT",1989,18
"10","UU",1989,23
"10","VV",1989,19
"10","WW",1989,22
"10","PP",1989,28
"10","0N",1989,18
"10","05",1990,26
"10","06",1990,22
"10","07",1990,22
"10","08",1990,22
"10","09",1990,20
"10","10",1990,21
"10","0A",1990,22
"10","0B",1990,23
"10","0C",1990,30
"10","0D",1990,29
"10","0E",1990,35
"10","0F",1990,22
"10","0G",1990,27
"10","0H",1990,21
"10","0L",1990,36
"10","0Q",1990,26
"10","0R",1990,25
"10","0S",1990,28
"10","0T",1990,28
"10","0U",1990,25
"10","0V",1990,27
"10","0W",1990,26
"10","0X",1990,27
"10","0Y",1990,27
"10","0Z",1990,27
"10","BB",1990,31
"10","CC",1990,30
"10","DD",1990,30
"10","EE",1990,29
"10","FF",1990,30
"10","GG",1990,34
"10","HH",1990,33
"10","II",1990,31
"10","JJ",1990,29
"10","KK",1990,30
"10","MM",1990,25
"10","NN",1990,24
"10","QQ",1990,31
"10","RR",1990,28
"10","SS",1990,26
"10","AA",1990,28
"10","XX",1990,33
"10","YY",1990,34
"10","ZZ",1990,30
"10","TT",1990,27
"10","UU",1990,34
"10","VV",1990,29
"10","WW",1990,34
"10","PP",1990,34
"10","0N",1990,27
"10","05",1991,43
"10","06",1991,38
"10","07",1991,38
"10","08",1991,38
"10","09",1991,35
"10","10",1991,35
"10","0A",1991,37
"10","0B",1991,39
"10","0C",1991,49
"10","0D",1991,47
"10","0E",1991,57
"10","0F",1991,36
"10","0G",1991,42
"10","0H",1991,36
"10","0L",1991,64
"10","0Q",1991,46
"10","0R",1991,23
"10","0S",1991,26
"10","0T",1991,29
"10","0U",1991,24
"10","0V",1991,32
"10","0W",1991,45
"10","0X",1991,45
"10","0Y",1991,44
"10","0Z",1991,51
"10","BB",1991,45
"10","CC",1991,44
"10","DD",1991,38
"10","EE",1991,36
"10","FF",1991,41
"10","GG",1991,45
"10","HH",1991,41
"10","II",1991,42
"10","JJ",1991,37
"10","KK",1991,31
"10","MM",1991,45
"10","NN",1991,43
"10","QQ",1991,44
"10","RR",1991,27
"10","SS",1991,25
"10","AA",1991,41
"10","XX",1991,47
"10","YY",1991,48
"10","ZZ",1991,41
"10","TT",1991,48
"10","UU",1991,55
"10","VV",1991,48
"10","WW",1991,51
"10","PP",1991,43
"10","0N",1991,48
"10","05",1992,13
"10","06",1992,10
"10","07",1992,10
"10","08",1992,10
"10","09",1992,10
"10","10",1992,10
"10","0A",1992,10
"10","0B",1992,11
"10","0C",1992,16
"10","0D",1992,14
"10","0E",1992,18
"10","0F",1992,10
"10","0G",1992,12
"10","0H",1992,10
"10","0L",1992,27
"10","0Q",1992,16
"10","0R",1992,22
"10","0S",1992,25
"10","0T",1992,24
"10","0U",1992,23
"10","0V",1992,23
"10","0W",1992,15
"10","0X",1992,15
"10","0Y",1992,16
"10","0Z",1992,19
"10","BB",1992,18
"10","CC",1992,18
"10","DD",1992,16
"10","EE",1992,16
"10","FF",1992,17
"10","GG",1992,21
"10","HH",1992,22
"10","II",1992,17
"10","JJ",1992,19
"10","KK",1992,22
"10","MM",1992,16
"10","NN",1992,16
"10","QQ",1992,17
"10","RR",1992,22
"10","SS",1992,22
"10","AA",1992,12
"10","XX",1992,14
"10","YY",1992,13
"10","ZZ",1992,13
"10","TT",1992,20
"10","UU",1992,24
"10","VV",1992,21
"10","WW",1992,23
"10","PP",1992,20
"10","0N",1992,20
"10","05",1993,24
"10","06",1993,21
"10","07",1993,21
"10","08",1993,22
"10","09",1993,19
"10","10",1993,20
"10","0A",1993,21
"10","0B",1993,23
"10","0C",1993,25
"10","0D",1993,25
"10","0E",1993,29
"10","0F",1993,21
"10","0G",1993,29
"10","0H",1993,21
"10","0L",1993,23
"10","0Q",1993,18
"10","0R",1993,20
"10","0S",1993,21
"10","0T",1993,21
"10","0U",1993,22
"10","0V",1993,21
"10","0W",1993,18
"10","0X",1993,18
"10","0Y",1993,17
"10","0Z",1993,19
"10","BB",1993,25
"10","CC",1993,24
"10","DD",1993,21
"10","EE",1993,20
"10","FF",1993,23
"10","GG",1993,24
"10","HH",1993,24
"10","II",1993,22
"10","JJ",1993,22
"10","KK",1993,22
"10","MM",1993,15
"10","NN",1993,15
"10","QQ",1993,22
"10","RR",1993,22
"10","SS",1993,21
"10","AA",1993,31
"10","XX",1993,34
"10","YY",1993,25
"10","ZZ",1993,34
"10","TT",1993,18
"10","UU",1993,21
"10","VV",1993,18
"10","WW",1993,20
"10","PP",1993,23
"10","0N",1993,18
"10","05",1994,22
"10","06",1994,20
"10","07",1994,20
"10","08",1994,21
"10","09",1994,19
"10","10",1994,19
"10","0A",1994,20
"10","0B",1994,22
"10","0C",1994,25
"10","0D",1994,24
"10","0E",1994,29
"10","0F",1994,20
"10","0G",1994,25
"10","0H",1994,19
"10","0L",1994,36
"10","0Q",1994,23
"10","0R",1994,19
"10","0S",1994,20
"10","0T",1994,23
"10","0U",1994,21
"10","0V",1994,23
"10","0W",1994,23
"10","0X",1994,22
"10","0Y",1994,21
"10","0Z",1994,30
"10","BB",1994,26
"10","CC",1994,25
"10","DD",1994,25
"10","EE",1994,26
"10","FF",1994,25
"10","GG",1994,29
"10","HH",1994,28
"10","II",1994,30
"10","JJ",1994,29
"10","KK",1994,24
"10","MM",1994,23
"10","NN",1994,23
"10","QQ",1994,31
"10","RR",1994,22
"10","SS",1994,20
"10","AA",1994,26
"10","XX",1994,31
"10","YY",1994,33
"10","ZZ",1994,28
"10","TT",1994,31
"10","UU",1994,40
"10","VV",1994,34
"10","WW",1994,38
"10","PP",1994,28
"10","0N",1994,31
"10","05",1995,23
"10","06",1995,21
"10","07",1995,21
"10","08",1995,21
"10","09",1995,19
"10","10",1995,20
"10","0A",1995,21
"10","0B",1995,23
"10","0C",1995,25
"10","0D",1995,25
"10","0E",1995,30
"10","0F",1995,20
"10","0G",1995,27
"10","0H",1995,20
"10","0L",1995,35
"10","0Q",1995,22
"10","0R",1995,20
"10","0S",1995,22
"10","0T",1995,26
"10","0U",1995,22
"10","0V",1995,26
"10","0W",1995,22
"10","0X",1995,22
"10","0Y",1995,22
"10","0Z",1995,25
"10","BB",1995,28
"10","CC",1995,26
"10","DD",1995,26
"10","EE",1995,26
"10","FF",1995,27
"10","GG",1995,21
"10","HH",1995,22
"10","II",1995,21
"10","JJ",1995,24
"10","KK",1995,21
"10","MM",1995,22
"10","NN",1995,21
"10","QQ",1995,21
"10","RR",1995,22
"10","SS",1995,21
"10","AA",1995,29
"10","XX",1995,32
"10","YY",1995,28
"10","ZZ",1995,31
"10","TT",1995,26
"10","UU",1995,33
"10","VV",1995,28
"10","WW",1995,32
"10","PP",1995,20
"10","0N",1995,25
"10","05",1996,20
"10","06",1996,17
"10","07",1996,17
"10","08",1996,18
"10","09",1996,16
"10","10",1996,16
"10","0A",1996,17
"10","0B",1996,19
"10","0C",1996,22
"10","0D",1996,23
"10","0E",1996,27
"10","0F",1996,17
"10","0G",1996,22
"10","0H",1996,17
"10","0L",1996,36
"10","0Q",1996,20
"10","0R",1996,24
"10","0S",1996,27
"10","0T",1996,26
"10","0U",1996,24
"10","0V",1996,25
"10","0W",1996,20
"10","0X",1996,20
"10","0Y",1996,19
"10","0Z",1996,27
"10","BB",1996,25
"10","CC",1996,24
"10","DD",1996,26
"10","EE",1996,28
"10","FF",1996,25
"10","GG",1996,36
"10","HH",1996,34
"10","II",1996,33
"10","JJ",1996,30
"10","KK",1996,29
"10","MM",1996,21
"10","NN",1996,21
"10","QQ",1996,33
"10","RR",1996,26
"10","SS",1996,25
"10","AA",1996,24
"10","XX",1996,31
"10","YY",1996,35
"10","ZZ",1996,26
"10","TT",1996,29
"10","UU",1996,38
"10","VV",1996,32
"10","WW",1996,37
"10","PP",1996,35
"10","0N",1996,28
"10","05",1997,31
"10","06",1997,27
"10","07",1997,27
"10","08",1997,27
"10","09",1997,25
"10","10",1997,25
"10","0A",1997,26
"10","0B",1997,28
"10","0C",1997,36
"10","0D",1997,33
"10","0E",1997,42
"10","0F",1997,26
"10","0G",1997,30
"10","0H",1997,25
"10","0L",1997,48
"10","0Q",1997,38
"10","0R",1997,24
"10","0S",1997,27
"10","0T",1997,28
"10","0U",1997,25
"10","0V",1997,29
"10","0W",1997,38
"10","0X",1997,38
"10","0Y",1997,38
"10","0Z",1997,40
"10","BB",1997,33
"10","CC",1997,33
"10","DD",1997,27
"10","EE",1997,25
"10","FF",1997,30
"10","GG",1997,35
"10","HH",1997,33
"10","II",1997,29
"10","JJ",1997,27
"10","KK",1997,28
"10","MM",1997,37
"10","NN",1997,36
"10","QQ",1997,29
"10","RR",1997,26
"10","SS",1997,25
"10","AA",1997,30
"10","XX",1997,33
"10","YY",1997,28
"10","ZZ",1997,31
"10","TT",1997,40
"10","UU",1997,49
"10","VV",1997,42
"10","WW",1997,47
"10","PP",1997,34
"10","0N",1997,40
"10","05",1998,31
"10","06",1998,30
"10","07",1998,30
"10","08",1998,31
"10","09",1998,27
"10","10",1998,28
"10","0A",1998,30
"10","0B",1998,32
"10","0C",1998,33
"10","0D",1998,30
"10","0E",1998,37
"10","0F",1998,29
"10","0G",1998,36
"10","0H",1998,28
"10","0L",1998,46
"10","0Q",1998,31
"10","0R",1998,25
"10","0S",1998,30
"10","0T",1998,34
"10","0U",1998,25
"10","0V",1998,30
"10","0W",1998,31
"10","0X",1998,31
"10","0Y",1998,30
"10","0Z",1998,32
"10","BB",1998,27
"10","CC",1998,28
"10","DD",1998,19
"10","EE",1998,17
"10","FF",1998,23
"10","GG",1998,29
"10","HH",1998,29
"10","II",1998,21
"10","JJ",1998,20
"10","KK",1998,26
"10","MM",1998,29
"10","NN",1998,27
"10","QQ",1998,21
"10","RR",1998,25
"10","SS",1998,25
"10","AA",1998,38
"10","XX",1998,37
"10","YY",1998,22
"10","ZZ",1998,41
"10","TT",1998,29
"10","UU",1998,34
"10","VV",1998,30
"10","WW",1998,31
"10","PP",1998,29
"10","0N",1998,30
"10","05",1999,11
"10","06",1999,9
"10","07",1999,9
"10","08",1999,9
"10","09",1999,8
"10","10",1999,8
"10","0A",1999,9
"10","0B",1999,9
"10","0C",1999,14
"10","0D",1999,14
"10","0E",1999,18
"10","0F",1999,9
"10","0G",1999,11
"10","0H",1999,8
"10","0L",1999,25
"10","0Q",1999,11
"10","0R",1999,17
"10","0S",1999,17
"10","0T",1999,19
"10","0U",1999,20
"10","0V",1999,22
"10","0W",1999,12
"10","0X",1999,12
"10","0Y",1999,15
"10","0Z",1999,10
"10","BB",1999,19
"10","CC",1999,19
"10","DD",1999,19
"10","EE",1999,21
"10","FF",1999,19
"10","GG",1999,23
"10","HH",1999,23
"10","II",1999,24
"10","JJ",1999,24
"10","KK",1999,21
"10","MM",1999,13
"10","NN",1999,11
"10","QQ",1999,24
"10","RR",1999,20
"10","SS",1999,19
"10","AA",1999,11
"10","XX",1999,14
"10","YY",1999,19
"10","ZZ",1999,11
"10","TT",1999,12
"10","UU",1999,17
"10","VV",1999,14
"10","WW",1999,18
"10","PP",1999,23
"10","0N",1999,12
"10","05",2000,7
"10","06",2000,5
"10","07",2000,5
"10","08",2000,5
"10","09",2000,5
"10","10",2000,5
"10","0A",2000,5
"10","0B",2000,5
"10","0C",2000,9
"10","0D",2000,9
"10","0E",2000,11
"10","0F",2000,5
"10","0G",2000,6
"10","0H",2000,5
"10","0L",2000,27
"10","0Q",2000,6
"10","0R",2000,21
"10","0S",2000,23
"10","0T",2000,25
"10","0U",2000,22
"10","0V",2000,24
"10","0W",2000,7
"10","0X",2000,7
"10","0Y",2000,12
"10","0Z",2000,6
"10","BB",2000,14
"10","CC",2000,14
"10","DD",2000,14
"10","EE",2000,18
"10","FF",2000,14
"10","GG",2000,29
"10","HH",2000,28
"10","II",2000,28
"10","JJ",2000,24
"10","KK",2000,24
"10","MM",2000,10
"10","NN",2000,7
"10","QQ",2000,28
"10","RR",2000,22
"10","SS",2000,21
"10","AA",2000,6
"10","XX",2000,11
"10","YY",2000,17
"10","ZZ",2000,7
"10","TT",2000,8
"10","UU",2000,11
"10","VV",2000,9
"10","WW",2000,10
"10","PP",2000,28
"10","0N",2000,8
"10","05",2001,19
"10","06",2001,15
"10","07",2001,15
"10","08",2001,15
"10","09",2001,14
"10","10",2001,14
"10","0A",2001,15
"10","0B",2001,16
"10","0C",2001,23
"10","0D",2001,22
"10","0E",2001,27
"10","0F",2001,15
"10","0G",2001,18
"10","0H",2001,15
"10","0L",2001,37
"10","0Q",2001,24
"10","0R",2001,21
"10","0S",2001,22
"10","0T",2001,24
"10","0U",2001,22
"10","0V",2001,25
"10","0W",2001,23
"10","0X",2001,24
"10","0Y",2001,25
"10","0Z",2001,29
"10","BB",2001,25
"10","CC",2001,25
"10","DD",2001,23
"10","EE",2001,22
"10","FF",2001,24
"10","GG",2001,25
"10","HH",2001,25
"10","II",2001,23
"10","JJ",2001,23
"10","KK",2001,23
"10","MM",2001,25
"10","NN",2001,24
"10","QQ",2001,22
"10","RR",2001,23
"10","SS",2001,22
"10","AA",2001,18
"10","XX",2001,20
"10","YY",2001,20
"10","ZZ",2001,18
"10","TT",2001,30
"10","UU",2001,38
"10","VV",2001,32
"10","WW",2001,36
"10","PP",2001,24
"10","0N",2001,30
"10","05",2002,27
"10","06",2002,23
"10","07",2002,24
"10","08",2002,24
"10","09",2002,21
"10","10",2002,22
"10","0A",2002,23
"10","0B",2002,25
"10","0C",2002,31
"10","0D",2002,30
"10","0E",2002,36
"10","0F",2002,23
"10","0G",2002,29
"10","0H",2002,22
"10","0L",2002,33
"10","0Q",2002,27
"10","0R",2002,18
"10","0S",2002,18
"10","0T",2002,23
"10","0U",2002,21
"10","0V",2002,25
"10","0W",2002,27
"10","0X",2002,27
"10","0Y",2002,26
"10","0Z",2002,30
"10","BB",2002,31
"10","CC",2002,30
"10","DD",2002,27
"10","EE",2002,25
"10","FF",2002,29
"10","GG",2002,20
"10","HH",2002,21
"10","II",2002,22
"10","JJ",2002,24
"10","KK",2002,20
"10","MM",2002,24
"10","NN",2002,24
"10","QQ",2002,21
"10","RR",2002,20
"10","SS",2002,19
"10","AA",2002,30
"10","XX",2002,33
"10","YY",2002,28
"10","ZZ",2002,32
"10","TT",2002,29
"10","UU",2002,34
"10","VV",2002,29
"10","WW",2002,31
"10","PP",2002,19
"10","0N",2002,29
"10","05",2003,33
"10","06",2003,29
"10","07",2003,30
"10","08",2003,31
"10","09",2003,27
"10","10",2003,28
"10","0A",2003,30
"10","0B",2003,32
"10","0C",2003,36
"10","0D",2003,37
"10","0E",2003,43
"10","0F",2003,29
"10","0G",2003,40
"10","0H",2003,29
"10","0L",2003,43
"10","0Q",2003,32
"10","0R",2003,21
"10","0S",2003,25
"10","0T",2003,32
"10","0U",2003,23
"10","0V",2003,28
"10","0W",2003,32
"10","0X",2003,31
"10","0Y",2003,28
"10","0Z",2003,39
"10","BB",2003,38
"10","CC",2003,35
"10","DD",2003,38
"10","EE",2003,39
"10","FF",2003,37
"10","GG",2003,31
"10","HH",2003,30
"10","II",2003,33
"10","JJ",2003,34
"10","KK",2003,25
"10","MM",2003,30
"10","NN",2003,30
"10","QQ",2003,34
"10","RR",2003,24
"10","SS",2003,22
"10","AA",2003,42
"10","XX",2003,51
"10","YY",2003,51
"10","ZZ",2003,46
"10","TT",2003,38
"10","UU",2003,47
"10","VV",2003,40
"10","WW",2003,44
"10","PP",2003,30
"10","0N",2003,37
"10","05",2004,26
"10","06",2004,22
"10","07",2004,22
"10","08",2004,22
"10","09",2004,20
"10","10",2004,20
"10","0A",2004,21
"10","0B",2004,22
"10","0C",2004,31
"10","0D",2004,28
"10","0E",2004,35
"10","0F",2004,21
"10","0G",2004,23
"10","0H",2004,20
"10","0L",2004,41
"10","0Q",2004,30
"10","0R",2004,19
"10","0S",2004,20
"10","0T",2004,28
"10","0U",2004,21
"10","0V",2004,28
"10","0W",2004,30
"10","0X",2004,30
"10","0Y",2004,32
"10","0Z",2004,33
"10","BB",2004,28
"10","CC",2004,29
"10","DD",2004,22
"10","EE",2004,19
"10","FF",2004,25
"10","GG",2004,18
"10","HH",2004,19
"10","II",2004,18
"10","JJ",2004,20
"10","KK",2004,19
"10","MM",2004,29
"10","NN",2004,28
"10","QQ",2004,18
"10","RR",2004,19
"10","SS",2004,19
"10","AA",2004,23
"10","XX",2004,23
"10","YY",2004,18
"10","ZZ",2004,23
"10","TT",2004,33
"10","UU",2004,40
"10","VV",2004,34
"10","WW",2004,38
"10","PP",2004,17
"10","0N",2004,32
"10","05",2005,33
"10","06",2005,32
"10","07",2005,32
"10","08",2005,32
"10","09",2005,29
"10","10",2005,30
"10","0A",2005,31
"10","0B",2005,33
"10","0C",2005,32
"10","0D",2005,30
"10","0E",2005,37
"10","0F",2005,31
"10","0G",2005,38
"10","0H",2005,30
"10","0L",2005,40
"10","0Q",2005,25
"10","0R",2005,21
"10","0S",2005,24
"10","0T",2005,29
"10","0U",2005,23
"10","0V",2005,28
"10","0W",2005,24
"10","0X",2005,24
"10","0Y",2005,23
"10","0Z",2005,32
"10","BB",2005,22
"10","CC",2005,25
"10","DD",2005,16
"10","EE",2005,16
"10","FF",2005,19
"10","GG",2005,23
"10","HH",2005,23
"10","II",2005,20
"10","JJ",2005,20
"10","KK",2005,22
"10","MM",2005,24
"10","NN",2005,24
"10","QQ",2005,20
"10","RR",2005,21
"10","SS",2005,21
"10","AA",2005,39
"10","XX",2005,38
"10","YY",2005,24
"10","ZZ",2005,41
"10","TT",2005,29
"10","UU",2005,36
"10","VV",2005,31
"10","WW",2005,35
"10","PP",2005,22
"10","0N",2005,29
"10","05",2006,9
"10","06",2006,6
"10","07",2006,6
"10","08",2006,6
"10","09",2006,5
"10","10",2006,6
"10","0A",2006,6
"10","0B",2006,6
"10","0C",2006,14
"10","0D",2006,10
"10","0E",2006,15
"10","0F",2006,6
"10","0G",2006,7
"10","0H",2006,6
"10","0L",2006,31
"10","0Q",2006,20
"10","0R",2006,21
"10","0S",2006,23
"10","0T",2006,25
"10","0U",2006,23
"10","0V",2006,25
"10","0W",2006,19
"10","0X",2006,20
"10","0Y",2006,22
"10","0Z",2006,22
"10","BB",2006,16
"10","CC",2006,15
"10","DD",2006,16
"10","EE",2006,17
"10","FF",2006,15
"10","GG",2006,21
"10","HH",2006,21
"10","II",2006,19
"10","JJ",2006,20
"10","KK",2006,21
"10","MM",2006,20
"10","NN",2006,19
"10","QQ",2006,18
"10","RR",2006,22
"10","SS",2006,22
"10","AA",2006,7
"10","XX",2006,10
"10","YY",2006,14
"10","ZZ",2006,8
"10","TT",2006,23
"10","UU",2006,29
"10","VV",2006,25
"10","WW",2006,27
"10","PP",2006,20
"10","0N",2006,23
"10","05",2007,7
"10","06",2007,5
"10","07",2007,5
"10","08",2007,5
"10","09",2007,5
"10","10",2007,5
"10","0A",2007,5
"10","0B",2007,5
"10","0C",2007,12
"10","0D",2007,9
"10","0E",2007,13
"10","0F",2007,5
"10","0G",2007,6
"10","0H",2007,5
"10","0L",2007,34
"10","0Q",2007,19
"10","0R",2007,23
"10","0S",2007,27
"10","0T",2007,28
"10","0U",2007,24
"10","0V",2007,27
"10","0W",2007,19
"10","0X",2007,19
"10","0Y",2007,22
"10","0Z",2007,20
"10","BB",2007,13
"10","CC",2007,13
"10","DD",2007,13
"10","EE",2007,15
"10","FF",2007,13
"10","GG",2007,29
"10","HH",2007,28
"10","II",2007,23
"10","JJ",2007,21
"10","KK",2007,25
"10","MM",2007,20
"10","NN",2007,18
"10","QQ",2007,23
"10","RR",2007,24
